actual_label,behavior_probability,behavior_prediction,drift_score
0,0.016637806,0,0.8550750536097212
0,0.0045342324,0,0.7971765546819156
0,0.0031877835,0,0.8906361686919227
0,0.0030505962,0,0.8518584703359543
0,0.007983514,0,0.8532880629020729
0,0.00884156,0,0.8216583273766976
0,0.00044790105,0,0.9953538241601144
0,0.00429463,0,0.8800929235167977
0,0.0041948534,0,0.8375625446747677
0,0.0040238653,0,0.8656182987848463
0,0.008119023,0,0.9608649035025018
0,0.0022865136,0,0.8761615439599714
0,0.007597722,0,0.6795925661186561
0,0.006068301,0,0.9751608291636884
0,0.005899028,0,0.9912437455325233
0,0.014267387,0,0.8781272337383845
0,0.006081758,0,0.9326304503216584
0,0.007348783,0,0.6749463902787706
0,0.008100505,0,0.8749106504646176
0,0.0039691897,0,0.8909935668334524
0,0.09989151,0,0.604181558255897
0,0.010834707,0,0.6608291636883489
0,0.010457673,0,0.9796283059328091
0,0.033545952,0,0.5119728377412437
0,0.009334554,0,0.7830593280914939
0,0.0054374747,0,0.8429235167977126
0,0.0086273905,0,0.744639027877055
0,0.03066182,0,0.5880986418870622
0,0.0028430277,0,0.9036812008577555
0,0.003215367,0,0.9245889921372409
0,0.006935149,0,0.858470335954253
0,0.0018106677,0,0.9176197283774125
0,0.0057677124,0,0.9644388849177984
0,0.0055700913,0,0.8463187991422445
0,0.0020027442,0,0.9633666904932094
0,0.015548625,0,0.9867762687634024
0,0.0022716117,0,0.795746962115797
0,0.021713855,0,0.8874195854181558
0,0.007744961,0,0.9476411722659042
0,0.0029160415,0,0.9692637598284489
0,0.012166674,0,0.5473552537526805
0,0.006524578,0,0.9714081486776269
0,0.007212386,0,0.6104360257326662
0,0.004779838,0,0.9072551822730521
0,0.005770765,0,0.8720514653323803
0,0.14879334,0,0.226590421729807
0,0.041503105,0,0.9848105789849892
0,0.083114445,0,0.626518942101501
0,0.0039521432,0,0.9093995711222301
0,0.0067463117,0,0.9024303073624017
0,0.03963231,0,0.9135096497498213
0,0.0058176704,0,0.676554681915654
0,0.010028378,0,0.6090064331665476
0,0.0014876435,0,0.9015368120085776
0,0.0028685143,0,0.9406719085060757
0,0.0026432995,0,0.9408506075768406
0,0.0039833845,0,0.8709792709077913
0,0.007021011,0,0.9496068620443173
0,0.0044302135,0,0.9061829878484632
0,0.0073741,0,0.738205861329521
0,0.0050394987,0,0.9027877055039314
0,0.0034397198,0,0.7689421015010722
0,0.008432476,0,0.8793781272337384
0,0.00074006966,0,0.9955325232308792
0,0.0026726655,0,0.9789135096497498
0,0.0074869036,0,0.5879199428162973
0,0.0057221246,0,0.9880271622587563
0,0.0033598149,0,0.9426375982844889
0,0.0037961649,0,0.9805218012866334
0,0.053381093,0,0.8118298784846318
0,0.0051610973,0,0.879735525375268
0,0.009816397,0,0.918155825589707
0,0.001289795,0,0.9794496068620443
0,0.006734149,0,0.7812723373838456
0,0.004034497,0,0.8445318084345962
0,0.04668199,0,0.4204789135096498
0,0.011713229,0,0.8908148677626876
0,0.003444591,0,0.8123659756969264
0,0.008186416,0,0.9694424588992138
0,0.0022298128,0,0.9933881343817013
0,0.011758567,0,0.8136168691922802
0,0.007224695,0,0.6277698355968548
0,0.027658558,0,0.5947105075053609
0,0.029678069,0,0.8570407433881344
0,0.00825156,0,0.8305932809149392
0,0.0052039027,0,0.9717655468191565
0,0.004642216,0,0.7764474624731952
0,0.003788984,0,0.8566833452466047
0,0.004971219,0,0.7775196568977841
0,0.033304337,0,0.7314152966404575
0,0.008519072,0,0.8865260900643317
0,0.0066128923,0,0.8995711222301644
0,0.013945044,0,0.5973909935668335
0,0.0030560687,0,0.8913509649749821
0,0.008589577,0,0.9129735525375268
0,0.0057237903,0,0.7675125089349535
0,0.012591753,0,0.8888491779842744
0,0.0054855924,0,0.6733380986418871
0,0.0044499803,0,0.8602573266619014
0,0.0029745605,0,0.7709077912794854
0,0.004702457,0,0.9601501072194425
0,0.0039377124,0,0.9739099356683345
0,0.0110518895,0,0.5841672623302359
0,0.00432275,0,0.8143316654753395
0,0.016265554,0,0.8302358827734095
0,0.0065452647,0,0.6093638313080773
0,0.014618418,0,0.8590064331665476
0,0.0014343933,0,0.9603288062902073
0,0.0042050285,0,0.7024660471765547
0,0.033410665,0,0.6729807005003574
0,0.003562157,0,0.8620443173695497
0,0.008700775,0,0.7648320228734811
0,0.022299955,0,0.8650822015725518
0,0.0039786613,0,0.7364188706218727
0,0.0047495435,0,0.7650107219442459
0,0.01012053,0,0.842566118656183
0,0.001601658,0,0.9939242315939957
0,0.0036286265,0,0.9149392423159399
0,0.00680512,0,0.9215511079342388
0,0.002889202,0,0.931915654038599
0,0.007583993,0,0.8018227305218013
0,0.0059393803,0,0.7818084345961401
0,0.010360851,0,0.5323445318084346
0,0.004920372,0,0.7371336669049321
0,0.005896439,0,0.697819871336669
0,0.03599974,0,0.6236597569692638
0,0.007493717,0,0.8252323087919943
0,0.015017033,0,0.7760900643316655
0,0.0038119548,0,0.8901000714796283
0,0.0011649859,0,0.9966047176554682
0,0.002507718,0,0.8706218727662616
0,0.009472765,0,0.6409935668334524
0,0.03693438,0,0.6626161543959972
0,0.010694314,0,0.5602215868477484
0,0.008417354,0,0.8577555396711937
0,0.01025921,0,0.8266619013581129
0,0.0051638987,0,0.8724088634739099
0,0.0031314087,0,0.9185132237312366
0,0.004297286,0,0.8890278770550393
0,0.010020598,0,0.893674052894925
0,0.004266632,0,0.8125446747676912
0,0.00422733,0,0.9211937097927091
0,0.02255146,0,0.5963187991422445
0,0.008624601,0,0.8416726233023588
0,0.0050789625,0,0.9805218012866334
0,0.0059176073,0,0.7725160829163689
0,0.0069103464,0,0.9474624731951394
0,0.0016448753,0,0.9762330235882773
0,0.003134876,0,0.9446032880629021
0,0.0022051905,0,0.8282701929949964
0,0.0062933476,0,0.8288062902072909
0,0.0028374472,0,0.9258398856325947
0,0.0066665276,0,0.9040385989992852
0,0.0057655033,0,0.6644031451036455
0,0.007505976,0,0.9083273766976412
0,0.005427736,0,0.6990707648320229
0,0.0017835746,0,0.9551465332380271
0,0.77135104,1,0.5807719799857041
0,0.0031049396,0,0.8933166547533953
0,0.004777507,0,0.9565761258041459
0,0.0022458942,0,0.9320943531093638
0,0.005069016,0,0.9390636168691923
0,0.00251622,0,0.970157255182273
0,0.008722847,0,0.9885632594710507
0,0.008048534,0,0.7835954253037885
0,0.003805962,0,0.8182630450321658
0,0.008005425,0,0.8877769835596855
0,0.0046854187,0,0.9778413152251608
0,0.0046863174,0,0.9749821300929236
0,0.004644733,0,0.8111150822015726
0,0.007408363,0,0.7796640457469621
0,1.1590498e-05,0,0.9985704074338814
0,0.0064937486,0,0.9093995711222301
